date,pct_respiratory,pm25,no2,ozone,temperature,humidity,pm25_lag14,no2_lag12,ozone_lag13,month,day_of_week,is_weekend,season_num,month_sin,month_cos
2025-04-14,11.73,6.904575024390244,7.437709134177216,0.0422037815789473,58.558616231675394,46.207313452380944,5.352618100888656,5.460580361538462,0.0360009284467713,4,0,0,1,0.8660254037844387,-0.49999999999999983
2025-04-15,11.7,6.044746096398305,6.60838909390863,0.0387918108581436,57.45937355176933,47.61690731299735,5.463844705510388,6.220246751269036,0.0342341417391304,4,1,0,1,0.8660254037844387,-0.49999999999999983
2025-04-16,11.55,6.08257351206815,6.052126672588833,0.0407388293963254,57.25854588089005,47.00866433597884,6.102574535562633,6.334586324937027,0.0318044514435695,4,2,0,1,0.8660254037844387,-0.49999999999999983
2025-04-17,11.13,7.274276832189973,6.100018218829516,0.0418498372703412,55.664289384313726,55.77253473015873,6.003248497340425,5.148289207594937,0.0323160894874022,4,3,0,1,0.8660254037844387,-0.49999999999999983
2025-04-18,11.0,8.904176774432118,5.808056943877552,0.0418397187772925,55.69803758562091,58.096808976190474,5.9227542336802275,5.262364890025576,0.034306318815331,4,4,0,1,0.8660254037844387,-0.49999999999999983
2025-04-19,11.48,8.786154700662252,4.796360627249357,0.0372165344978165,56.336442959477125,58.35330761904762,5.38569398042328,7.492524484771573,0.0363126611208406,4,5,1,1,0.8660254037844387,-0.49999999999999983
2025-04-20,12.26,6.3405931566455696,4.329262816062176,0.037868801051709,57.66741112026144,53.116801735449734,4.63880841728526,7.601007420253165,0.0363050156794425,4,6,1,1,0.8660254037844387,-0.49999999999999983
2025-04-21,11.69,5.91432569883351,6.758236498721228,0.0379136722319859,58.51848956544502,52.84140875661376,4.805623178076063,8.625536402035623,0.0394732828546562,4,0,0,1,0.8660254037844387,-0.49999999999999983
2025-04-22,11.34,6.552381529078014,7.276118005089058,0.0397041843722563,60.32712963006536,52.40403103174604,5.0077159184434965,8.971274167088607,0.041674944250871,4,1,0,1,0.8660254037844387,-0.49999999999999983
2025-04-23,11.25,7.018994889182058,7.32928536061381,0.0400335854513584,60.74697033986928,51.761043782493374,6.329675791666667,8.443770254452927,0.0417837594050743,4,2,0,1,0.8660254037844387,-0.49999999999999983
2025-04-24,11.14,8.071383546560847,7.348879176923077,0.0398782589363557,60.32721906405229,58.15656175066313,7.767282303030303,6.442849255754475,0.0400956026200873,4,3,0,1,0.8660254037844387,-0.49999999999999983
2025-04-25,10.85,7.188498289841987,6.050305270618557,0.0363039441535776,59.88572206405229,62.567082938829785,7.226394335269271,4.968002982142857,0.042227736196319,4,4,0,1,0.8660254037844387,-0.49999999999999983
2025-04-26,11.22,5.777843995197439,4.075246325520833,0.0357693052631579,58.85608070904325,64.32286677659575,7.009693277836691,7.437709134177216,0.0424004078947368,4,5,1,1,0.8660254037844387,-0.49999999999999983
