date,ozone,ozone_n_stations
2024-10-06,0.034676736887360275,1163
2024-10-07,0.03212818126626193,1153
2024-10-08,0.03240704712041884,1146
2024-10-09,0.03425514561403509,1140
2024-10-10,0.032342927689594354,1134
2024-10-11,0.03581054577464789,1136
2024-10-12,0.035808541703248466,1139
2024-10-13,0.03560563333333333,1140
2024-10-14,0.029442993881118883,1144
2024-10-15,0.03023581260945709,1142
2024-10-16,0.027975410097431354,1129
2024-10-17,0.03017257320319432,1127
2024-10-18,0.030456265360641138,1123
2024-10-19,0.03112175177935943,1124
2024-10-20,0.03488821816562778,1123
2024-10-21,0.03597132386867791,1127
2024-10-22,0.03527438563829787,1128
2024-10-23,0.032681577973568285,1135
2024-10-24,0.030977500440528636,1135
2024-10-25,0.031060036283185842,1130
2024-10-26,0.03223646949602122,1131
2024-10-27,0.030961387610619468,1130
2024-10-28,0.03285472173144876,1132
2024-10-29,0.033779515583259125,1123
2024-10-30,0.03090285573476702,1116
2024-10-31,0.029580966101694917,1121
2024-11-01,0.02827579649122807,855
2024-11-02,0.02934997192982456,855
2024-11-03,0.029227012895662367,853
2024-11-04,0.026569880434782606,828
2024-11-05,0.027686861111111113,828
2024-11-06,0.025745969097651422,809
2024-11-07,0.023634467162329618,807
2024-11-08,0.025346684144818974,801
2024-11-09,0.025464733416770965,799
2024-11-10,0.02670964411027569,798
2024-11-11,0.027567853720050443,793
2024-11-12,0.02783778670012547,797
2024-11-13,0.026762487867177522,783
2024-11-14,0.025785360718870345,779
2024-11-15,0.028338408450704226,781
2024-11-16,0.029408865211810013,779
2024-11-17,0.027997317480719795,778
2024-11-18,0.02836388746803069,782
2024-11-19,0.026174921794871797,780
2024-11-20,0.026993489743589744,780
2024-11-21,0.024714301404853128,783
2024-11-22,0.022974946153846154,780
2024-11-23,0.026433537275064267,778
2024-11-24,0.026791541025641026,780
2024-11-25,0.0233144152866242,785
2024-11-26,0.02141058576874206,787
2024-11-27,0.022387392902408113,789
2024-11-28,0.024598434010152288,788
2024-11-29,0.02469853807106599,788
2024-11-30,0.02436266751592357,785
2024-12-01,0.024497310256410255,780
2024-12-02,0.022442893453145058,779
2024-12-03,0.0239040464516129,775
2024-12-04,0.024440785806451613,775
2024-12-05,0.02403956290531777,771
2024-12-06,0.024265824902723734,771
2024-12-07,0.02380027698309493,769
2024-12-08,0.024539054758800524,767
2024-12-09,0.024109324641460237,767
2024-12-10,0.022981123036649214,764
2024-12-11,0.024177930079155672,758
2024-12-12,0.027253633507853404,764
2024-12-13,0.026238418635170603,762
2024-12-14,0.0259937628458498,759
2024-12-15,0.02518995926412615,761
2024-12-16,0.023013262123197903,763
2024-12-17,0.02191395532194481,761
2024-12-18,0.022118667539267018,764
2024-12-19,0.021119870418848167,764
2024-12-20,0.022738859764089122,763
2024-12-21,0.02608805657894737,760
2024-12-22,0.025987517786561266,759
2024-12-23,0.02470346409574468,752
2024-12-24,0.024905368073878626,758
2024-12-25,0.025365259946949603,754
2024-12-26,0.023401985488126647,758
2024-12-27,0.02332361456953642,755
2024-12-28,0.022107480794701984,755
2024-12-29,0.027317512582781454,755
2024-12-30,0.026898887417218544,755
2024-12-31,0.027787933065595717,747
2025-01-01,0.025521766251728906,723
2025-01-02,0.02328958068965517,725
2025-01-03,0.02622127210884354,735
2025-01-04,0.028836089918256133,734
2025-01-05,0.02797334842249657,729
2025-01-06,0.027758214774281805,731
2025-01-07,0.029832365753424656,730
2025-01-08,0.028336598620689653,725
2025-01-09,0.02964561950549451,728
2025-01-10,0.028586449035812676,726
2025-01-11,0.029885413223140495,726
2025-01-12,0.027969407407407405,729
2025-01-13,0.02775204924760602,731
2025-01-14,0.027792738775510202,735
2025-01-15,0.02662506830601093,732
2025-01-16,0.0266652243502052,731
2025-01-17,0.030462129905277403,739
2025-01-18,0.02870506241519674,737
2025-01-19,0.030347295793758482,737
2025-01-20,0.03225809523809524,735
2025-01-21,0.0282578758526603,733
2025-01-22,0.027926282578875174,729
2025-01-23,0.028413218878248974,731
2025-01-24,0.0285119565807327,737
2025-01-25,0.03256881385869565,736
2025-01-26,0.02990532925170068,735
2025-01-27,0.029333840816326527,735
2025-01-28,0.028530564738292012,726
2025-01-29,0.028791534788540248,733
2025-01-30,0.028206343365253076,731
2025-01-31,0.027229232021709633,737
2025-02-01,0.031116390946502055,729
2025-02-02,0.029496668049792535,723
2025-02-03,0.02775981404958678,726
2025-02-04,0.02852507765667575,734
2025-02-05,0.026592648907103826,732
2025-02-06,0.025888506139154163,733
2025-02-07,0.02901370516304348,736
2025-02-08,0.028825417462482947,733
2025-02-09,0.029392746227709193,729
2025-02-10,0.028869032697547682,734
2025-02-11,0.029462251682368778,743
2025-02-12,0.028761249664429528,745
2025-02-13,0.031118752,750
2025-02-14,0.03154770345744681,752
2025-02-15,0.02881849933422104,751
2025-02-16,0.03107688251001335,749
2025-02-17,0.033209944000000005,750
2025-02-18,0.031082784031413613,764
2025-02-19,0.029537213820078227,767
2025-02-20,0.03141923938223939,777
2025-02-21,0.033075503816793896,786
2025-02-22,0.033504478260869566,782
2025-02-23,0.03399922564102564,780
2025-02-24,0.03430695907928389,782
2025-02-25,0.0335724262295082,793
2025-02-26,0.03542076325524044,811
2025-02-27,0.03453093909866017,821
2025-02-28,0.036776105069124425,1085
2025-03-01,0.03889699448022079,1087
2025-03-02,0.03713036497695852,1085
2025-03-03,0.0356984459833795,1083
2025-03-04,0.03682994746543779,1085
2025-03-05,0.03456308611111111,1080
2025-03-06,0.03516105936073059,1095
2025-03-07,0.03551708226691042,1094
2025-03-08,0.035126549862763035,1093
2025-03-09,0.03483874725274725,1092
2025-03-10,0.03759457456541629,1093
2025-03-11,0.04125065567765568,1092
2025-03-12,0.040446340639269406,1095
2025-03-13,0.04024548633879781,1098
2025-03-14,0.039851382727272726,1100
2025-03-15,0.03595295233730522,1091
2025-03-16,0.03390571021159154,1087
2025-03-17,0.03534470997255261,1093
2025-03-18,0.038211189655172416,1102
2025-03-19,0.03854324043715847,1098
2025-03-20,0.035178140000000004,1100
2025-03-21,0.03819294751381216,1086
2025-03-22,0.039510057354301575,1081
2025-03-23,0.037004291936978684,1079
2025-03-24,0.03395658743169398,1098
2025-03-25,0.0364134257064722,1097
2025-03-26,0.03626995920217588,1103
2025-03-27,0.039722209428830466,1103
2025-03-28,0.040724573622402886,1107
2025-03-29,0.03720343942133816,1106
2025-03-30,0.03356558244680851,1128
2025-03-31,0.03385262975778547,1156
2025-04-01,0.03600092844677138,1146
2025-04-02,0.03423414173913043,1150
2025-04-03,0.031804451443569554,1143
2025-04-04,0.03231608948740226,1151
2025-04-05,0.03430631881533101,1148
2025-04-06,0.03631266112084063,1142
2025-04-07,0.03630501567944251,1148
2025-04-08,0.03947328285465622,1149
2025-04-09,0.04167494425087108,1148
2025-04-10,0.04178375940507437,1143
2025-04-11,0.04009560262008734,1145
2025-04-12,0.04222773619631902,1141
2025-04-13,0.04240040789473684,1140
2025-04-14,0.042203781578947365,1140
2025-04-15,0.03879181085814361,1142
2025-04-16,0.040738829396325456,1143
2025-04-17,0.04184983727034121,1143
2025-04-18,0.041839718777292575,1145
2025-04-19,0.037216534497816596,1145
2025-04-20,0.03786880105170903,1141
2025-04-21,0.03791367223198594,1138
2025-04-22,0.03970418437225637,1139
2025-04-23,0.040033585451358454,1141
2025-04-24,0.039878258936355715,1147
2025-04-25,0.03630394415357766,1146
2025-04-26,0.0357693052631579,1140
2025-04-27,0.03660207368421052,1140
2025-04-28,0.03829292475940507,1143
2025-04-29,0.0371501850877193,1140
2025-04-30,0.0357176079447323,1158
2025-05-01,0.03809545517241379,1160
2025-05-02,0.03766721570319241,1159
2025-05-03,0.035816216076058775,1157
2025-05-04,0.034336985255854297,1153
2025-05-05,0.03426693965517241,1160
2025-05-06,0.03431011197243756,1161
2025-05-07,0.035114995678478825,1157
2025-05-08,0.037010744607420196,1159
2025-05-09,0.038243798109965636,1164
2025-05-10,0.041460515934539185,1161
2025-05-11,0.04243691113028473,1159
2025-05-12,0.041185871662360034,1161
2025-05-13,0.03900281433506045,1158
2025-05-14,0.03792287619047619,1155
2025-05-15,0.03702430404823428,1161
2025-05-16,0.03719841450777202,1158
2025-05-17,0.03498538773747841,1158
2025-05-18,0.03245602508650519,1156
2025-05-19,0.032747382480485684,1153
2025-05-20,0.033364731707317075,1148
2025-05-21,0.03452453698868581,1149
2025-05-22,0.034935333911535124,1153
2025-05-23,0.03466749004329004,1155
2025-05-24,0.033686662608695656,1150
2025-05-25,0.033676369244135536,1151
2025-05-26,0.034478548387096776,1147
2025-05-27,0.03438091515151515,1155
2025-05-28,0.03228374199134199,1155
2025-05-29,0.033607383088869715,1159
2025-05-30,0.03868566148531952,1158
2025-05-31,0.03920740448430493,1115
2025-06-01,0.03724459658580413,1113
2025-06-02,0.04065458026905829,1115
2025-06-03,0.04111445732255166,1113
2025-06-04,0.038995863921217545,1117
2025-06-05,0.036124719928186715,1114
2025-06-06,0.03567481468218442,1117
2025-06-07,0.035452828391734054,1113
2025-06-08,0.03499370837083709,1111
2025-06-09,0.03366977688172043,1116
2025-06-10,0.035227636526410026,1117
2025-06-11,0.04125835778175313,1118
2025-06-12,0.03874659732142857,1120
2025-06-13,0.0334863270609319,1116
2025-06-14,0.031816221922731355,1113
2025-06-15,0.03208289108910891,1111
2025-06-16,0.033429776777677764,1111
2025-06-17,0.03176013938848921,1112
2025-06-18,0.03284825225225225,1110
2025-06-19,0.03705217631103074,1106
2025-06-20,0.03760628726287263,1107
2025-06-21,0.035837046237534,1103
2025-06-22,0.03137293795620438,1096
2025-06-23,0.03345484448462929,1106
2025-06-24,0.03445405989110707,1102
2025-06-25,0.03520796742081448,1105
2025-06-26,0.03522039385727191,1107
2025-06-27,0.034005453153153155,1110
2025-06-28,0.033727421480144404,1108
2025-06-29,0.03341957259528131,1102
2025-06-30,0.03546426978417266,1112
2025-07-01,0.03508509068010076,794
2025-07-02,0.03542428391959799,796
2025-07-03,0.035733429109159345,797
2025-07-04,0.035008300628930816,795
2025-07-05,0.03700077049180328,793
2025-07-06,0.0335317835443038,790
2025-07-07,0.03058409746835443,790
2025-07-08,0.03252187610619469,791
2025-07-09,0.033252957016434895,791
2025-07-10,0.03420378085642317,794
2025-07-11,0.0350915944931164,799
2025-07-12,0.03315864186633039,793
2025-07-13,0.03255528607594937,790
2025-07-14,0.03339960075566751,794
2025-07-15,0.034584487468671675,798
2025-07-16,0.032175255319148936,799
2025-07-17,0.03138683165829145,796
2025-07-18,0.031204764115432874,797
2025-07-19,0.03198212216624685,794
2025-07-20,0.030577959697732998,794
2025-07-21,0.03033572271016311,797
2025-07-22,0.03243617506297229,794
2025-07-23,0.03540140379746835,790
2025-07-24,0.03470368969849246,796
2025-07-25,0.032947452830188684,795
2025-07-26,0.03163601133501259,794
2025-07-27,0.029419651074589128,791
2025-07-28,0.031092163705583757,788
2025-07-29,0.03432995050761421,788
2025-07-30,0.03524693164556962,790
2025-07-31,0.03347216770963705,799
2025-08-01,0.03148358436213992,729
2025-08-02,0.0317101975308642,729
2025-08-03,0.0343552304526749,729
2025-08-04,0.03542351025991792,731
2025-08-05,0.03526217534246576,730
2025-08-06,0.03425088098495212,731
2025-08-07,0.03363071174863388,732
2025-08-08,0.03377766666666667,729
2025-08-09,0.03361736225895317,726
2025-08-10,0.033076259615384615,728
2025-08-11,0.03195275482093664,726
2025-08-12,0.03169337465564738,726
2025-08-13,0.029989987586206895,725
2025-08-14,0.031142095041322315,726
2025-08-15,0.03226796413793103,725
2025-08-16,0.03153319778699862,723
2025-08-17,0.030447744121715078,723
2025-08-18,0.031311549100968186,723
2025-08-19,0.03143075720164609,729
2025-08-20,0.03177715448275862,725
2025-08-21,0.03178538736263736,728
2025-08-22,0.03240258082191781,730
2025-08-23,0.03351982602739726,730
2025-08-24,0.030910486263736263,728
2025-08-25,0.031087397260273972,730
2025-08-26,0.030164093406593408,728
2025-08-27,0.031934872077028886,727
2025-08-28,0.032314891034482755,725
2025-08-29,0.030476486968449935,729
2025-08-30,0.030827523415977963,726
2025-08-31,0.03317909917355372,726
2025-09-01,0.03302029704797048,542
2025-09-02,0.033567289377289374,546
2025-09-03,0.03550489357798165,545
2025-09-04,0.03280419485294118,544
2025-09-05,0.03130781617647059,544
2025-09-06,0.028819591911764707,544
2025-09-07,0.02870759594095941,542
2025-09-08,0.030635362292051754,541
2025-09-09,0.03255470955882353,544
2025-09-10,0.033322473394495414,545
2025-09-11,0.03625526335174954,543
2025-09-12,0.03776326007326007,546
2025-09-13,0.03764428937728938,546
2025-09-14,0.039646047706422015,545
2025-09-15,0.03876748440366972,545
2025-09-16,0.03702080586080586,546
2025-09-17,0.03498911496350365,548
2025-09-18,0.03707576,575
2025-09-19,0.035663162303664925,573
2025-09-20,0.03509565034965035,572
2025-09-21,0.03381091258741259,572
2025-09-22,0.030515676007005256,571
2025-09-23,0.029615713286713287,572
2025-09-24,0.028081019197207676,573
2025-09-25,0.028261766550522645,574
2025-09-26,0.030248804195804196,572
2025-09-27,0.03299775174825175,572
2025-09-28,0.03331965734265734,572
2025-09-29,0.03407902105263158,570
2025-09-30,0.03878072807017544,570
2025-10-01,0.03262201492537313,134
2025-10-02,0.0327910223880597,134
2025-10-03,0.03606378358208955,134
2025-10-04,0.03900548507462687,134
2025-10-05,0.03549861194029851,134
2025-10-06,0.028971225563909773,133
2025-10-07,0.024667887218045113,133
2025-10-08,0.026213390977443612,133
2025-10-09,0.027225423076923078,130
2025-10-10,0.028531121212121213,132
2025-10-11,0.026720431818181817,132
2025-10-12,0.030340378787878788,132
2025-10-13,0.027030083333333333,132
2025-10-14,0.024629681818181818,132
2025-10-15,0.02506872868217054,129
2025-10-16,0.028348377952755906,127
2025-10-17,0.030160563492063492,126
2025-10-18,0.03306669047619047,126
2025-10-19,0.030061809523809522,126
2025-10-20,0.027296238095238096,126
2025-10-21,0.026468825396825397,126
2025-10-22,0.02141520634920635,126
2025-10-23,0.019682936507936507,126
2025-10-24,0.020385603174603174,126
2025-10-25,0.02095223015873016,126
2025-10-26,0.026636031746031744,126
2025-10-27,0.027619031746031746,126
2025-10-28,0.02369061904761905,126
2025-10-29,0.021001094488188977,127
2025-10-30,0.022616808,125
2025-10-31,0.028674664,125
